id,fecha,aclaracion,estado,url_remito,
58,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-15/Conformidad_Solares_Pedido_58.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=ssBRqsxkBHN3ZOH1%2FfkzGK6T7UPw7i24bMCEFdAu84DUHHEM%2FhQ2ZjIwgowTSSmg0QL27w%2BkJ%2Bl5nD%2BGx36icT07rwdWHueJHQYeOYwqRzBrPZ0EJI92MUoMWnRIVQagmSF0NpOMOmnuMPNJcKcGnBQshlaHZuYEKU0zCxq4I0AwzJqbYdqokcpS5R7WWR3Ypv4rVvVr3G1GTBbUX4%2BuKbhC1cJXVJ8VF%2BB2D%2BGdI9mgkh8X6UYDIhGPiCELlS%2F65MfTYDBAEzidRCjwXr7Xn98%2BYmZVt4Xr3NFlyb8QhcrhH8W3XhTx34KkERzPH5twjq3Sl49yFtjc4k%2BKgtasMA%3D%3D,ACTIVE
59,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-15/Conformidad_Solares_Pedido_59.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=Jc5hB9RBNdBXodK5ZNlUdEPXhbrx9kTkcSl%2FJLZ7gH0VIWn%2FJmjRpYYr7X8Z3fLP%2FFKpSWIjRDT719pRZErk1z2WwOHnrIp%2FWJ%2BB4PIA%2FSRLiKP3Wf0jb%2B8K4Dj8eadcaFuXpFTW%2FiWdeVbfFUU5bWbvBzsl8ivG%2BbsPLycHW8EVMPwHvz4xpI3tMhFIloxin%2BACkZMBCXCxPSQ8ssICoGG53gRGVMfMtjPDJcP4VDip%2Bsiym9xISRJT5Bl4fLvP4IetkoxAKf6a3TZ%2BTZOOkl2HNW8C1h7k5D0CCGHcFdbs0fvGlKxiowabSikN8RGHaekb6vIsrZE1XeStO1zqtg%3D%3D,ACTIVE
60,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-15/Conformidad_Solares_Pedido_60.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=keyHHw4ZX4ZyP2mWMSSpr0masWDmQ%2Bo68k77JbvitxXhgykpD8q9Cv65Qiid1jTfKDxOqZJJDbbcSUlpRm2fWBK9EUhBR3B2ec8cAW%2BwPHgdpzDSnq0J%2BpLgyNd08VnW%2FzE3e%2F4LYinOqF3FfHiPmgzrO6Gv1Wl1oYweS8iz9CY0VkFZ6w0X708pnbNaUAxQRuIHC7CgFYoI%2F5DmUzkzlSOV5NukYcE%2BP%2F36xkUdZa9qivUpXBendcI5GRcNTsF5%2BkGrZBfb77YIUXJa0Ahhein57I1u46pfqx8%2BRaUR0RYI6n2F0wlyWLTArLD%2FtBW%2FtPF9xCUhjxRNtLygevJ%2F3w%3D%3D,ACTIVE
61,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-15/Conformidad_Solares_Pedido_61.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=t%2Bv%2FDNyyUiNjPBsr1sKHMtIG6du5tg3gzhEvW5k5%2FNZyK%2Fy0hoo2jlpd3mxWnojFp6d5lrDpsAKH3yDEmzBejqJtCJaVSB5eEG4ZZJZOWEQBIgCToyVNOBmiacFKNjMmsTj8%2BGwFZVo9Txlq495bWUBhvLwaF7mtiZsqG2zapbBbiNp1ypuH2blbT%2B8G7%2BT5VuP%2FygagjXw3Oov6cmR7F16iSHZvJZvY2dDvAbLtA7HFLY%2FlIOSOmq1Ph50NLegQDgXSW56BQPH67dDcuOhZyA9%2FeNjpi92GpOS8mAbqgzhG%2FiXZ%2FZ8wdG1oigEMtHPjXeO5dspI4vL6fcUa7Z%2BYyQ%3D%3D,ACTIVE
62,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-15/Conformidad_Solares_Pedido_62.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=dW8M4Y2u1gxNusFumRi31TGX4sDwcPDMAbNKSckmNNkJOV0YcJ%2BQ7Jw%2FEdFxz4s%2BwLLJpT7EQfrk3QEikjqv0mAmRZ2STIZ027tUYga4k%2Fm9iE%2Fa6Z%2Bn3Vax0gMhS7hfKjM%2BebNwAneAnfCR5ZlIxiyzsRz11dnEEdMhIseMwnn5uvcBE5ueEsoa5WGMk2NU5uv3N%2Ffb7lCaAar%2BPTxZjIjg11J4sXt%2BDr0dCQ3YFu0t%2Ffsau7WvenQXPRQ2xz4ulj5Afa2lurX%2BUTMLyIa5V5ylb3a6%2FS%2FjWjfKjPI7DS7yXtvW0hRcRZGw6uQly9hShg2IA37CUgcmplXkB2jYQg%3D%3D,ACTIVE
63,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-16/Conformidad_Pool_460_459_Pedido_63.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=R8Ppwx5Xk2U3vXeogJyNrQz9A8zfeWRwx%2B%2FDrIGgeaxS42NniWRLkTBwgf%2FRdugjlqqmVmbglDA6XS4cjoAZ%2BuUMbJSCSWxUplmKdvGnrJXhojtVBRRWYFydB7rEfzMmDvSVLLB5cg1UjaSSgpFGLts8pY7Dkph9Gv768jfdqDY8WfVjUjwQ%2B4Fiam%2F1KjkfZSD77PzTvqVjEyzvvd0k19HhcMYwvINo4LhUfGVA4wd6ICQv1tUaRcM2J7ZbTJN98QqLbr9DwVgalFgUHy2kEnKGWy8vfpn62%2FebdfVdTQvH19El5H3q7qu2%2BzOBX7V%2BBr3ZpnlF0RK9HF5VmxF7xQ%3D%3D,ACTIVE
64,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-16/Conformidad_Pool_460_459_Pedido_64.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=VEZ9NRfy9Rgxq%2BaZxiHzJOziBl%2BDrB7pN0nHG1No1iw1g7NAkxCNBrtFlgvqH4bXlSO6BMlMrYyKhvywiYGeAI3cV7gz9ZDxlaSM%2BeKCJ7%2By0XFB8pBkQo8D7OXRVF8kDXYdHZ7r0NIHyxmGR6fvf3wmrBx%2F535XJ3e%2FFRvbscSPtm160eNAp0dd9oEgNOYxZfBi03%2FRu3I6vDu4PB7kR3v2vvbZ0KFV5ISztp%2Brh9xuDzQ1QNsg4EQ3naqHLGckjiFt9WOdzOfm4zc0yXItm2QctUQmRn%2FJDihMvKJ69cz8PBqBIqzTXwCZPcUJ1jThYohixPeHEdfXqVKMu9UXjw%3D%3D,ACTIVE
65,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_65.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=kNIOzylv%2FmxExqCHtvinX6UW3yT5dqgEvhKgQJj%2B53RnTT5%2FCrlNzFOd0UqRlsRyyR5zyHfIfVNY9nuJD2jkFeW7OaG%2BP8MutCi2SSA7dBuwz38SosW3kcbAOWS5gSKWAQOQgGAG4ATt4VBsrwRE0rIY5kbcpvNetvtBgggWsOD0talHeYEvpLt4r5d8k6IbTOaTEKt926lZLWKLU9aInOOwi1XbYia%2BURdPqAiNVgEhHsMUyuxbXZRkWA%2BpMlQtReRCT0LakAgyFP09Oqfqm%2Ff3dH7AXF6qtvlTzVrVYxXtgQiOTYhCFOPSLXqc8V8jseXOaTNYx3XPmrFpgEmC0w%3D%3D,ACTIVE
66,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_66.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=IycAzyVKqcV9wlHpwvD6c0Lq9nf2gLp5qUnKR7SICZQzRoctih2CGWJ57hjfK3Tte0sgbEnN72SgTMBC9CadbfUKFVe81AFYZ6A3a69KbXHOcp9RJI%2BHUpOd2DV2DXsT1yZ9bsIr4U4qgkHxIhFAQyzCa2vTyl2qr5sORA8Df8PYsVn6Zbcj8ScD58TlXfMNtuYuepyd0jyyPEEtEpNeG2RcaT1Vy412OFhx7jp90aNWlc0kbOAOvEPPgn5DkJzo0PaFM0xgagnLf8fviuD4%2BuLrIoHsJYAjLXuhmJw1NrouFDg81ZGYIdF8WujuCIhYqvMOqYuIMbTm%2FBP1VLN%2BLQ%3D%3D,ACTIVE
67,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_67.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=TX6UblX%2By3Qyhqw4WLbbCCrdi9oQqjQeoeopCOvWkR6GZu5B2wYuaz7kmwFJI5%2FlBQHlgZ%2F%2FlFdcW7bvBMFlBKSfIfSounPuC39LCjSGTt4fviFaDiMhPalG13Gmnr9AJCB3K5iYJ5s6nPdxuM2q1Dzej00T4nvXgEBMnMsgkX2dNBJ1tMT6NHyr8ejdoB6U%2Fdsn5yy4cglLgEdhaTWqbub9aN%2B41mLeYKT6bIyb4Qu6rgr4ZWvlKqj5MjOUYVUPxeaRV%2Ffi%2Bk27bCilyYsEFiOIja%2FfDJJ4PsGPlHQur0hPr5uWf51OUKXXbk2mT2xhD44Ci%2FE50atuOQh2dWpPzQ%3D%3D,ACTIVE
68,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_68.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=lgEyLdrpGqv%2B4XW%2BUQJemr9Xu00HO%2B6lEjK5tDcSmAAQB5zfSEjMg5JNnAUef1%2BQ2EULSFrm9GTcRdETEoo2fOeok%2ByzrqhHxpJwSwm%2F%2Bv84sNcZT23Q6jaoY65DSZym1huPGZ1SUbEJeRdtatn%2FKgTNbXNTeAvpDsSjC1kdgMWGoEZYM8pphUm3o9Oo%2B%2FLn0yzSaplkzaVsP4nipX0aVEFL9u%2F0gtWrihqKtNn%2F7X%2Fcb0PQdqgL72uLeVyLQgQbIfg8Iank%2FlgCB5Kzy0Guaoqxpv7HwOG7N32tIXmACrCE8rXOhbAi0SXNLNnxdi5I5PdQ4kbmY91PVdJrDij6Wg%3D%3D,ACTIVE
69,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_69.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=gcgi1eViArrJP8zlAXJVaTUgMDdJQslAnHmof8ARaeRW3B%2FOwvrdUIbLouXjGpgX9kGOfClAtJ%2FE6XIgqqamfx2M9xaT7XCklZytCjIu0aCWr0qzW4fHv%2Fw9%2BznCCUuKQKOI4AYf6pLCGwQFe7nqI0K0H%2B%2Ba%2FX5PW9I%2F328o0dbqNI3WYpyAY2oh2%2FJ4%2BhTr5fjp1N1U8F0rZHSpYTFViCNPTY3h%2FSjNd638SSiDpNmbFpGVCq71z12qEqa4zTZwpfZFpWxtVHcppbr4a3KmGJsTgHAJFvqIsFg3aY%2BVeAFCdyZd5VbriOYB4hN7OkmQTR7kRVa7QVJPOCwjRJ3Jpw%3D%3D,ACTIVE
70,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_70.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=MoPCRvyW0O%2B9r8rGH91QPObGn8gKVieIEpwYyv68LtL4rs8Tn%2FfYmECT7SEYT8ARvy4ScpnSfRlJni%2BLM8P62sWw%2Bv6ta%2FdK4NYLV%2BtYOtt5%2BruZIwU0tUQEjZns4p33Y101ZlNyd%2FqN4kz7J0Vpr%2FV%2BJZgQnLqxKu381KktOtF0UHDasThrwJ6Vmb8Apyy5VJMOKwg5DJYtMRfUGFxiqhQy14Q1NJoCsPkUT41JXb6OqVg259QHKyVJUxZAtqePszqT%2BcQtNvSMUNwS1DUVVKruwgN75pcCIme6LQ8E5bbfu0Ptj9dh56YY3WpwyKYEHUGfj5v1a%2F0Z%2FXJf5sqCJw%3D%3D,ACTIVE
71,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_71.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=iZd7P0JZL7s%2Fqjo0sGqFMkoClAxqUIJ%2Bd94cORx0zh1jD%2FsMm6w0ikgTynJbGtbPaESZbGoRP9n507P6Xzb6VsxDncP1LCRZv4Q91F0AuLB%2BsdvmFKp5ZDz235z9CuUlY4UNv8hWLBk7BDfC%2BxHH%2FEznZ7D54wApqiwGxnc6IhPvW4GGQC8MP7hBTVzvO739DOGQHc0z6M8xxo8hxMuwo3FpSx9KPYY1Z1EM%2FcLp5yBns88LvfFn42gcJC4OMo2q5ZckrOV0FKEUUdSxqaoUDYK0iMvdt%2FvSLCL6pvJ91GjTuwCDsRtkCgQ0Ly4Etnb4lIJZobJnSrPdjpQX6D2zmQ%3D%3D,ACTIVE
72,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_72.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=UQwF%2FdtRMmsAoj8%2FFXqDSfuDnus648ZVLySZs7%2Br3G3qp%2Bj3CChygC%2Fg0Refc8Z7rGUm9hl1MSRG01FNlUQTgbi0iK9NmEqBy5OV3KzeumN8Uwc8fYm%2F1kNIFhNoKwIDMBIwzL4z08Q9vxfV8GuNH10GKV560O%2FGg3n9P%2FjGN3l7od2eXFig7%2B2c7vKo83%2B4ooGbz4%2BX3kqOn1ySqAgrHhx2orI2f%2FES2uWJLx76x049MxRDxOvwt%2FPmV8z5Kb04796EeJBksO28qunS9ASMoEY%2Bcwj57BTLjrFLktHtfJxYR54kDcOqFwocuqIf6MNYcB%2B%2Bog24sNR9f3GfMCS9tQ%3D%3D,ACTIVE
73,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_73.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=mXpplSU%2BirB2cJDKvKMmNDfUzPexklwE4YSOSwkkU7kff%2FZ1%2BbB0H5jzZyRDDvvBAWph1%2BcsDD481DUWSmZqe8r%2F7uFYiSDPNK7HZ6d%2FYMLe50yHBpEWN9mRcOh59P4bVUEqezl6dStWoXqq%2BSHMlstGlue4APSlekK2Qg32FGxpfF6jry8jaMIxZ3s6QOnEa1EX4uQVy4BceMzLkXM5s0xMhjD9kMaJNMAmerxBq5ilq7gYjqbYOsPfR92WOB3oYEN%2FDBcdxMYPPhUveLHVWCWTA3eabd6bCRMg7MYMLkKeaCrtlV7MxCkAOBa8NznUA%2BigmcRJyC%2BB9hjpC58sNA%3D%3D,ACTIVE
74,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_74.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=c4qR2SqExGRH0ziqb6J6jPaOXmEAl95Uu0m4GgifijUvkAZQEKimJ%2B3AP2QdZ57zH2dQyMoqvIcbJqVfePPGkGmZK%2B3Q5T9eOvRafolrkOgZXTsjnzFIR%2F5E69D3FiY3H%2BpMJHH%2Fs6qfxxUFCXDfwnN5HEaiNmSMZwsii1gjWtHfgPZ9ekgADSvOTg9AuuQQBVz166vS3XRsym8hWeug%2BDm2JSXhUSLUeXUsnC%2BhKva6k43CMrOPF4ScnlfuG0mGDBE1rAt21ZPrKF97ETcq9kknZOO0kdf0uG4xQQMWpNwALvALzDuUThu2F6hqc4wX3Tin7JAeIAwOr5XZY%2Bnkvg%3D%3D,ACTIVE
75,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Pool_460_459_Pedido_75.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=yQAH3vZNj3zLgY3kO1HZ2qxDA3JtpSSqMNtdRT%2BOdcdE5Hnj9iM%2BD9De0HdGtfhw9hB0cigU4cUNKaJsJDrgLtGtvx4GoituB0EuENqjs0ZlpVDwMOQkCk7aDFUgBHLDyiHWsYpSccOS9pRcXEG8aG%2BpxTN2YPuhBwgvsMRFe%2FLHhKAitpSATUDIdSIzyqxNLgk9ILCQ1sybSwYlxapVavnjscAwwBBMVvbtHCrJO8UiqxwsPGQaMYPiKSWIP6Mj%2F054bGhqHn%2FmFbPjiYYFUx0x%2FWFjSJJeaqvcb4Pde1WmMuaq4QJ35a8SQGbloHWJTLtiRFD06NJoMjBnaANp1Q%3D%3D,ACTIVE
76,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-24/Conformidad_Grandbell_Pedido_76.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=SXjMkblhbmtd9YVqhf7TwlUjt7phXpviQ4bHyOAAl9gW2E48cxI82fqz%2BI%2FdMaR18Ki7fqkrDt%2FU2GaQImeVWvsB%2FYOUeJtR9VF3P%2FQdsE%2B76geKKNor5qi35fY2muxE3No9c4jtBEOLLlfjc79HV9Ll4nUMnY4Dq2UnEry57rFaPd%2FQqWTaQLRpKhnkMRfd9DPI5NRDZ%2FUjzAu2%2BTgp%2FOpjBCZFFtMBUR6WNXGSi73lxLrRZmxdN%2Fc1RdLW7SdA9Tom%2F9VfsiJVhKfPVzz4QY9H7y5pmby411jHk7rWG6ohxWoBPqE3B46diR367DqwPu92ktYHQuKPXrsDCs6z9Q%3D%3D,ACTIVE
77,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-28/Conformidad_Grandbell_Pedido_77.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=UCUFC40dlLaxVczkg%2BijxDK0KUPal08n%2BT1xxf8CNQO36q5O0mDE%2BHO9lADm4etBqHZoWHxBkMK5R4J1XAPZhqGIquXTWE2JxURaF8RcTBCLlTJDJFe5DzTHxwdSAHcSfXF4SZYQEYJIKfx70DZsgkGGb5vixQyHJOy%2B2P2uRR1iWlOjTCE%2BYA1lCRul8Ac0YpLYGnmwtt6oQMJB3k537y1cfG%2FwKc%2F8ngVV7iv0robTama6aipX3dilT3CUUvyAcW5NkWJbxqkF%2FMx00je6ClLXUQOgDLeE0i7zFWVIOX6CFrTDTQLYjKyjEwMyFkhHDhDHSxHPIP7IgCGyIBPvXA%3D%3D,ACTIVE
78,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-28/Conformidad_Solares_Pedido_78.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=AI71yAd7%2B51swOWhZ%2B8CB6FdwIGnjWtiKPJh%2BuuXhqD%2B2%2Fq2%2FcdkdGaGR%2BFQvwmkGPuA%2BuQeihJMBRy0%2F90PaR6kSF0Hi3emTbhNtpsKF7Xh2xNCfzSkSI6V3T63PoupD5bOqMTXlagP%2FFMQBSmSE87IpOYhY17DaVfS45m4zLZY2jMSSE1TyEUiRJfjU58VoqVVjB028Wo4NZfcLaV3oxp0uhLZhfve%2BXGy38llM7FBT99WqUizq0vbfq626mw%2FfjBMKchukbsgwTjjJ0l9Umj%2FRUHnX4WwDbLAuNU%2FHWUE6ppn31aoSjQei%2BYBFxVmUpFncVFymiNp6zG1EJ97BQ%3D%3D,ACTIVE
79,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-28/Conformidad_Grandbell_Pedido_79.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=GIYlYchmkmf5ViqEKygZT1A5OjM6KTJ7Vbey5iB9BOOmyiZZb9af2ecbny9SUSI0xoqqYr5ZXnFcLqfWuV8WJfGXc%2B7CO6rqmccuS250BiVRmfz%2B398%2Bd6th5Gb%2BPzxBBz26iatri%2BLOWn1pCELrOw17%2FoknF65a1OtFNTen6xc6HKu5hXfvYwqJfTKI9k%2F5wsWoMfEUGZ5RSU6EoOo1vrKE7KNyXOa6vbLdnK4k5nNnOl4Ni5zOrpTf59MEydhaeYrhmZssWkBQKrxPr3FhlQxoM432%2BKgCakD2EQWX5D1CkRW5TN2DnUE%2BCB5YHaV8dPPIxyTYiw9WibKMFJpUrg%3D%3D,ACTIVE
80,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492212241284%40s.whatsapp.net/2025-04-28/Conformidad_Grandbell_Pedido_80.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=z6aLW9m9%2FWIhc6LNjSC6kjBRHmLpG3y0uoraE9gDMrEq35G1Vm6lLvk%2FCOfQlDcQZBZvCBC0juyyUNhFw%2FbLL5XVn%2F8lu5%2F3Ljr092jyBvyVj3rvqeQdCK62a4J1Z1oP7RHiAsL7nLgK9wxs8DdR0wTV0U1qbrTu4V66U8w%2FIsTMy6LKzBx4PpL7Hpk2QMl%2Bbk8AQCl%2BdSPIvMGt2EgKJhXZSc1Hjjj0trMkOthA1jamd3vcXypU%2F6w7JOfo1tfhKZ8c7039m487AFT5Xx%2B0xeGAiCJQ2MmxUkqr%2BiC9TFGJdldB5ylCvnaU6V2%2FwfnAmxw%2B8H7%2FZSGFF7Arx7IpAw%3D%3D,ACTIVE
81,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492944243136%40s.whatsapp.net/2025-04-28/Conformidad_Grandbell_Pedido_81.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=cteE0R%2FY3pG4CMiGPXRVpAnzKlpyuSgXj5UUVTJTnMZw%2By2PPQN5zLMWzcSMB3wHNMPLQtQGWsheme%2B4tHMUihwiAVLBDb3t2cnHofQtjty8YjtGcvK7DqkbPp5z86Gg03LaTUKaaRhLkOmY0iHcyrknAijakZTfmDPxX1AiFAGPM4I8NNtPW5TbzUC6izq6N5dcaFyOFNRN2QlOBT1XuBh16Zhqfr0dXFoNZlJEctRMFtOMAPHn8F%2BM%2BsxI4gK8Q6eNJzYhHrw6Bwe3X8W5PAS10QZQZOqMQsKWCoUcWPu5hw8VfIlQGFB4K6J%2FZ2RVk3QJb52kVNb3uU7Ev4Ij%2Fw%3D%3D,ACTIVE
82,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492944243136%40s.whatsapp.net/2025-04-29/Conformidad_Solares_Pedido_82.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=GF7F7IIyATtqgGT9ULBJYSRFrDnl3FVFrQ1LBVdNKYrLl0DyZnkvuGPkn%2BYVjUAFlazUZLC9PZzMBmP%2F%2FIKaOnbb%2FblFoWzgSUpu9bmSSMefHimZdNTyB9%2FDH5qaSJ2Gn2Q8tmO1RvdM0pdc%2FXoHXj6caDhZBxUSDuFs5CWq5pIO1KHh5QtuebAqUBpm9GxTmWVoRgp4YkZWGQEHeqvKumduTRCT%2Fiz3%2BZs9DwPnBKOzsFfrINvwncnAJJV8y7nEuyUNENbcW2V3CtXiP3p0JinVkukfDM5ba%2BmAclnILqFwN0Hw63OC5Sbp0xSKjGrZf%2Bg50B%2FeNK6tv31%2FOV3gyA%3D%3D,ACTIVE
83,2025-05-12,,En Proceso,https://storage.googleapis.com/factudata-3afdf.appspot.com/StockRemitos/5492944243136%40s.whatsapp.net/2025-04-30/Conformidad_Solares_Pedido_83.pdf?GoogleAccessId=firebase-adminsdk-xts1d%40factudata-3afdf.iam.gserviceaccount.com&Expires=16447017600&Signature=Xtt2A22v7DKfjYQm8Y2aFtMzZ3KIEUUgpxE6UhrDV8UZaNW5Zt0v3%2BCLOvbas9jCmecPRcw9LVthhCHqN3PQxYpi%2BK%2Fm0YT9y0jbXcCEPFTYPllK9jx7WTSBO2ftwl9zhYdalaf4%2FGjZXcKCusmRtpkNUiiDra7upBi10fuTAe5%2BdceYF9Y48JdzZ7IHF%2B%2FcmP8bBwynT7vm9YkE3gKgpFg6Q2dzOhqwtac14DrkeSp3guVCn%2BiGDCKCE7GvJtqhHRYls8%2BetHRZskR1YdSPwJMw3sPUPgsrLoEcxdnC7PltEIrwq3Z3A5Cq7zf%2BRG1zhgl64XfLFBacYutbM6S2%2Bg%3D%3D,ACTIVE
